file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\test\java\jadx\tests\integration\others\TestFieldInit2.java,jadx.tests.integration.others.TestFieldInit2$TestCls$Anonymous1,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,-1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\main\java\jadx\core\dex\visitors\usage\UsageInfoVisitor.java,jadx.core.dex.visitors.usage.UsageInfoVisitor,class,22,24,2,22,31,2,0,53,34,0.7777778,0.0,0.0,9,7,3,6,0,0,3,0,0,0,1,1,0,1,0,0,1,0,12,136,6,5,8,3,0,7,1,20,2,20,3,0,0,1,68,1,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\test\java\jadx\tests\integration\names\TestDuplicateVarNames.java,jadx.tests.integration.names.TestDuplicateVarNames$TestCls$A,innerclass,1,1,0,1,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,6,9,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestTernary3.java,jadx.tests.integration.conditions.TestTernary3,class,4,4,0,4,1,3,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0,3,0,0,0,0,0,0,1,0,13,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\test\java\jadx\tests\integration\loops\TestLoopDetection4.java,jadx.tests.integration.loops.TestLoopDetection4$TestCls$SomeCls,innerclass,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\test\java\jadx\tests\integration\rename\TestFieldRenameFormat.java,jadx.tests.integration.rename.TestFieldRenameFormat,class,8,9,1,8,2,2,0,13,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,23,1,0,0,0,0,13,1,3,0,3,0,0,1,0,34,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestTernary4.java,jadx.tests.integration.conditions.TestTernary4,class,3,3,0,3,1,4,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\test\java\jadx\tests\integration\names\pkg\b.java,jadx.tests.integration.names.pkg.b,class,1,2,1,1,0,1,0,1,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestTernary2.java,jadx.tests.integration.conditions.TestTernary2,class,5,5,0,5,2,3,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0,2,0,0,0,0,0,0,1,0,11,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\test\java\jadx\tests\integration\generics\TestGenericFields.java,jadx.tests.integration.generics.TestGenericFields$TestCls$Amount,innerclass,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,9,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\test\java\jadx\tests\integration\invoke\TestCastInOverloadedInvoke.java,jadx.tests.integration.invoke.TestCastInOverloadedInvoke$TestCls,innerclass,1,1,0,1,8,1,0,8,9,0.42857143,0.2857143,0.2857143,7,0,7,0,0,0,7,0,0,0,1,0,0,0,0,1,0,0,0,36,0,0,0,0,0,2,10,6,1,1,1,0,0,0,15,9,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\test\java\jadx\tests\integration\loops\TestIterableForEach2.java,jadx.tests.integration.loops.TestIterableForEach2$TestCls$Service,innerclass,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\test\java\jadx\tests\integration\others\TestInterfaceDefaultMethod.java,jadx.tests.integration.others.TestInterfaceDefaultMethod$TestCls$ITest,interface,0,0,0,0,4,1,0,0,6,0.0,0.0,0.0,4,1,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\test\java\jadx\tests\integration\invoke\TestSuperInvokeUnknown.java,jadx.tests.integration.invoke.TestSuperInvokeUnknown$TestCls$NestedClass,innerclass,1,1,0,1,1,2,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\main\java\jadx\api\data\IJavaNodeRef.java,jadx.api.data.IJavaNodeRef$RefType,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\main\java\jadx\core\dex\visitors\GenericTypesVisitor.java,jadx.core.dex.visitors.GenericTypesVisitor,class,19,20,1,19,12,2,0,18,1,0.5,NaN,NaN,2,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,35,4,2,5,1,0,3,0,4,0,4,3,0,0,0,38,1,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\test\java\jadx\tests\integration\others\TestOverrideWithSameName.java,jadx.tests.integration.others.TestOverrideWithSameName,class,3,3,0,3,1,2,0,15,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,14,0,3,0,5,0,0,0,2,25,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\main\java\jadx\core\dex\visitors\rename\CodeRenameVisitor.java,jadx.core.dex.visitors.rename.CodeRenameVisitor,class,15,17,2,15,20,2,0,39,11,0.6666667,0.0,0.0,6,2,2,4,0,0,2,0,0,0,2,1,0,2,0,0,1,0,6,83,5,2,9,0,0,6,2,12,1,13,4,0,0,2,68,1,4
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-gui\src\main\java\jadx\gui\logs\LogEvent.java,jadx.gui.logs.LogEvent,class,1,5,4,1,5,1,0,0,0,0.4,0.7,1.0,5,0,4,0,0,1,5,0,0,0,3,0,0,3,0,0,3,0,0,22,4,0,0,0,0,2,0,3,1,3,0,0,0,0,12,17,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\test\java\jadx\tests\integration\names\pkg\a.java,jadx.tests.integration.names.pkg.a,class,1,4,3,1,1,1,0,0,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\test\java\jadx\tests\integration\debuginfo\TestReturnSourceLine.java,jadx.tests.integration.debuginfo.TestReturnSourceLine$TestCls,innerclass,1,1,0,1,7,1,0,1,6,0.0,0.0,0.0,4,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28,6,0,2,0,0,0,7,0,3,0,1,0,0,0,7,9,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\test\java\jadx\tests\integration\variables\TestVariablesIfElseChain.java,jadx.tests.integration.variables.TestVariablesIfElseChain$TestCls,innerclass,1,1,0,1,9,1,0,5,4,0.5,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,39,3,0,5,0,0,7,7,3,1,3,2,0,0,0,13,9,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\test\java\jadx\tests\integration\arrays\TestArrayFillConstReplace.java,jadx.tests.integration.arrays.TestArrayFillConstReplace,class,4,4,0,4,1,3,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,2,0,0,0,0,0,0,1,0,19,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-gui\src\main\java\jadx\gui\cache\code\CodeStringCache.java,jadx.gui.cache.code.CodeStringCache,class,10,11,1,10,8,2,0,24,0,0.4583333,0.93333334,1.0,6,0,6,0,0,0,6,0,0,0,4,1,0,4,0,0,4,0,0,52,3,0,2,1,0,1,1,7,0,10,1,0,0,3,35,1,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\SuspendInfo.java,jadx.gui.device.debugger.SuspendInfo$InfoSetter,innerclass,1,1,0,1,10,1,0,0,0,0.64,1.0,1.0,5,0,0,0,0,5,5,0,0,0,5,0,0,5,0,0,0,0,0,40,4,0,4,0,0,0,0,9,0,5,1,0,0,0,15,8,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-gui\src\main\java\jadx\gui\utils\ui\ActionHandler.java,jadx.gui.utils.ui.ActionHandler,class,3,13,10,3,18,2,1,15,124,0.7647059,0.04411765,0.04411765,17,0,17,0,0,0,17,0,0,0,1,0,0,1,0,0,1,0,2,68,4,0,1,0,0,4,0,7,1,7,1,0,0,2,63,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\main\java\jadx\core\codegen\json\cls\JsonClass.java,jadx.core.codegen.json.cls.JsonClass,class,5,7,2,5,18,2,0,0,135,0.8888889,0.05882353,0.05882353,18,0,18,0,0,0,18,0,0,0,9,0,0,9,0,0,0,0,0,65,9,0,0,0,0,3,0,9,0,9,0,0,0,0,24,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\main\java\jadx\core\dex\visitors\typeinference\TypeSearch.java,jadx.core.dex.visitors.typeinference.TypeSearch$Anonymous1,anonymous,4,4,0,4,1,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,1,3,0,3,0,0,0,0,10,-1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\main\java\jadx\core\dex\visitors\typeinference\TypeSearch.java,jadx.core.dex.visitors.typeinference.TypeSearch$Anonymous2,anonymous,2,2,0,2,3,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,2,0,2,2,0,0,0,12,-1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestInnerAssign3.java,jadx.tests.integration.conditions.TestInnerAssign3,class,4,4,0,4,1,4,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\test\java\jadx\tests\integration\enums\TestEnumsWithTernary.java,jadx.tests.integration.enums.TestEnumsWithTernary,class,4,4,0,4,1,3,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,2,0,0,0,0,0,0,1,0,33,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\test\java\jadx\tests\integration\others\TestDeboxing5.java,jadx.tests.integration.others.TestDeboxing5$TestCls,innerclass,1,1,0,1,8,1,0,5,4,0.5,0.0,0.0,4,3,3,1,0,0,3,0,0,0,1,1,0,1,0,0,0,0,4,26,0,0,1,0,2,6,3,6,0,4,1,0,0,0,20,9,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-gui\src\main\java\jadx\gui\plugins\quark\QuarkReportNode.java,jadx.gui.plugins.quark.QuarkReportNode,class,13,16,3,13,7,3,0,13,11,0.8,0.13333334,0.2,6,0,6,0,0,0,6,0,0,0,5,3,0,5,0,0,4,0,2,47,6,0,0,2,0,11,1,8,0,8,2,0,0,0,51,1,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\test\java\jadx\tests\integration\trycatch\TestTryCatchInIf.java,jadx.tests.integration.trycatch.TestTryCatchInIf,class,3,3,0,3,1,2,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,2,0,0,0,0,0,0,1,0,14,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-gui\src\main\java\jadx\gui\ui\tab\dnd\TabDndGestureListener.java,jadx.gui.ui.tab.dnd.TabDndGestureListener,class,4,7,3,4,5,1,0,4,1,0.33333334,0.33333334,0.33333334,3,0,2,0,1,0,3,0,0,0,1,0,0,1,0,0,1,0,0,21,2,0,0,1,0,0,0,2,0,2,1,0,0,0,26,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-gui\src\main\java\jadx\gui\ui\panel\ContentPanel.java,jadx.gui.ui.panel.ContentPanel,class,8,45,37,8,11,5,5,8,11,0.70000005,0.37777779,0.46666667,10,0,9,0,1,0,10,1,0,0,3,1,0,1,2,0,1,0,0,39,8,0,1,0,0,0,1,6,0,4,1,0,0,0,57,1025,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\SmaliDebugger.java,jadx.gui.device.debugger.SmaliDebugger$RuntimeVarInfo,innerclass,4,4,0,4,10,2,0,3,0,0.125,0.04761905,0.04761905,8,0,7,1,0,0,7,0,0,0,1,0,0,1,0,0,1,0,0,31,8,0,1,0,1,0,0,2,1,2,1,0,0,0,24,9,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestConditions3.java,jadx.tests.integration.conditions.TestConditions3$TestCls,innerclass,2,2,0,2,8,1,0,9,3,0.6666667,NaN,NaN,3,3,1,2,0,0,1,0,0,0,1,1,0,1,0,0,1,0,3,37,8,0,2,0,0,1,2,3,0,3,1,0,1,0,21,9,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestInnerAssign2.java,jadx.tests.integration.conditions.TestInnerAssign2,class,4,4,0,4,1,3,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,0,2,0,0,0,0,0,0,1,0,14,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-plugins-tools\src\main\java\jadx\plugins\tools\data\JadxInstalledPlugins.java,jadx.plugins.tools.data.JadxInstalledPlugins,class,1,2,1,1,6,1,0,0,9,0.6666667,0.2,0.2,6,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,23,3,0,0,0,0,0,0,4,0,3,0,0,0,0,10,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\DexInputPlugin.java,jadx.plugins.input.dex.DexInputPlugin,class,14,16,2,14,10,1,0,17,9,0.7142857,0.2857143,0.2857143,7,0,7,0,0,0,7,0,0,0,3,1,1,2,0,0,3,0,1,40,7,0,1,1,0,5,0,7,0,8,1,0,0,1,48,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-gui\src\main\java\jadx\gui\ui\action\ActionCategory.java,jadx.gui.ui.action.ActionCategory,enum,1,4,3,1,3,1,0,1,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,1,11,2,0,1,0,0,3,0,1,0,1,1,0,0,0,25,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\test\java\jadx\tests\integration\deobf\TestFieldFromInnerClass.java,jadx.tests.integration.deobf.TestFieldFromInnerClass$TestCls,innerclass,2,2,0,2,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,9,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-gui\src\main\java\jadx\gui\ui\codearea\CodePanel.java,jadx.gui.ui.codearea.CodePanel,class,19,25,6,19,27,5,0,45,0,0.75,0.60714287,1.0,14,0,8,6,0,0,8,0,0,2,6,2,0,6,0,0,5,0,6,161,10,1,4,0,0,5,6,26,0,24,2,5,0,2,98,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-commons\jadx-zip\src\main\java\jadx\zip\ZipReaderOptions.java,jadx.zip.ZipReaderOptions,class,4,8,4,4,4,1,0,1,0,0.25,0.33333334,0.5,4,1,4,0,0,0,4,0,0,0,2,0,0,2,0,0,2,0,1,17,3,0,0,0,0,0,0,2,0,2,0,0,0,0,11,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\test\java\jadx\tests\integration\types\TestArrayTypes.java,jadx.tests.integration.types.TestArrayTypes$TestCls,innerclass,1,1,0,1,3,1,0,3,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,9,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-gui\src\main\java\jadx\gui\cache\code\disk\adapters\ArgTypeAdapter.java,jadx.gui.cache.code.disk.adapters.ArgTypeAdapter$Types,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-plugins\jadx-input-api\src\main\java\jadx\api\plugins\input\data\attributes\types\InnerClassesAttr.java,jadx.api.plugins.input.data.attributes.types.InnerClassesAttr,class,5,8,3,5,4,2,0,0,0,0.25,0.5,0.5,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,0,15,3,0,0,0,0,1,0,1,1,1,0,0,0,0,11,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\ArtAdapter.java,jadx.gui.device.debugger.ArtAdapter,class,3,4,1,3,2,1,0,0,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,2,0,0,0,0,0,1,0,0,0,1,0,3,0,13,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\main\java\jadx\core\dex\visitors\typeinference\TypeUpdateFlags.java,jadx.core.dex.visitors.typeinference.TypeUpdateFlags,class,1,4,3,1,14,1,0,8,0,0.8333334,0.5,0.5,6,1,4,2,0,0,4,0,0,0,8,7,4,4,0,0,8,0,4,44,5,0,5,0,3,3,9,9,0,9,2,0,0,0,34,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\test\java\jadx\tests\integration\others\TestFieldInitOrder2.java,jadx.tests.integration.others.TestFieldInitOrder2,class,3,3,0,3,2,2,0,6,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,2,0,0,0,0,0,0,1,0,23,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\main\java\jadx\core\dex\attributes\nodes\FieldReplaceAttr.java,jadx.core.dex.attributes.nodes.FieldReplaceAttr$ReplaceWith,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\insns\DexInsnFormat.java,jadx.plugins.input.dex.insns.DexInsnFormat,class,4,30,26,4,18,1,0,11,89,0.98738736,0.1904762,0.2857143,15,8,4,8,3,0,7,1,0,0,37,35,35,2,0,0,37,0,7,396,11,1,1,0,9,0,84,55,10,48,1,30,0,0,74,1025,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\test\java\jadx\tests\integration\generics\TestGenericsMthOverride.java,jadx.tests.integration.generics.TestGenericsMthOverride$TestCls,innerclass,1,1,0,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,9,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\main\java\jadx\api\plugins\events\JadxEventType.java,jadx.api.plugins.events.JadxEventType$Anonymous1,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\test\java\jadx\tests\integration\switches\TestSwitchSimple.java,jadx.tests.integration.switches.TestSwitchSimple,class,3,3,0,3,1,2,0,7,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,5,1,0,0,0,0,0,1,0,12,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-gui\src\main\java\jadx\gui\plugins\script\ScriptCompleteProvider.java,jadx.gui.plugins.script.ScriptCompleteProvider,class,14,16,2,14,22,2,0,47,12,0.6944445,0.1,0.1,9,1,4,4,1,0,5,0,0,0,4,2,0,4,0,0,3,0,8,107,13,1,5,2,1,15,4,26,7,27,2,0,0,1,88,1,4
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\test\java\jadx\tests\integration\switches\TestSwitchOverStrings.java,jadx.tests.integration.switches.TestSwitchOverStrings$TestCls,innerclass,1,1,0,1,7,1,0,3,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,26,5,0,0,0,0,12,12,0,0,0,1,0,0,0,12,9,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-gui\src\main\java\jadx\gui\settings\ui\plugins\InstallPluginDialog.java,jadx.gui.settings.ui.plugins.InstallPluginDialog,class,8,10,2,8,5,6,0,38,0,0.65,NaN,NaN,4,0,1,3,0,0,1,0,0,0,5,2,0,5,0,0,4,0,16,77,0,0,1,0,0,9,18,17,1,20,1,0,0,3,68,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\test\java\jadx\tests\integration\trycatch\TestNestedTryCatch2.java,jadx.tests.integration.trycatch.TestNestedTryCatch2$TestCls,innerclass,1,1,0,1,5,1,0,2,3,0.0,NaN,NaN,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,2,0,0,0,0,0,0,2,0,0,0,7,9,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\main\java\jadx\core\dex\visitors\MoveInlineVisitor.java,jadx.core.dex.visitors.MoveInlineVisitor,class,16,18,2,16,29,2,0,35,6,0.0,0.0,0.0,4,3,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,104,12,4,9,0,1,3,3,19,1,17,3,0,0,0,44,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\jadx\jadx-core\src\main\java\jadx\api\plugins\events\JadxEventType.java,jadx.api.plugins.events.JadxEventType$Anonymous2,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
