file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\streams\src\main\java\org\apache\kafka\streams\state\internals\TimestampedKeyValueStoreBuilder.java,org.apache.kafka.streams.state.internals.TimestampedKeyValueStoreBuilder$InMemoryTimestampedKeyValueStoreMarker,innerclass,15,15,0,15,17,2,0,18,91,0.0,0.0,0.0,14,0,13,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2,53,11,0,0,0,1,4,1,3,2,3,1,0,0,0,56,26,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\clients\src\test\java\org\apache\kafka\common\utils\AbstractIteratorTest.java,org.apache.kafka.common.utils.AbstractIteratorTest$ListIterator,innerclass,2,2,0,2,3,2,0,3,0,0.25,1.0,1.0,2,0,1,0,1,0,2,0,0,0,2,0,0,2,0,0,1,0,0,11,2,0,0,0,0,0,1,2,0,2,1,0,0,0,10,8,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\isolation\PluginUtils.java,org.apache.kafka.connect.runtime.isolation.PluginUtils,class,10,18,8,10,48,1,0,81,77,0.8714286,0.09090909,0.09090909,14,14,12,2,0,0,12,0,0,0,5,5,0,5,0,0,5,0,34,220,19,7,5,5,1,105,9,40,3,40,5,0,1,4,182,1,7
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\clients\src\main\java\org\apache\kafka\common\security\scram\internals\ScramCredentialUtils.java,org.apache.kafka.common.security.scram.internals.ScramCredentialUtils,class,5,7,2,5,14,1,0,22,8,0.6,0.33333334,0.33333334,5,4,3,2,0,0,3,0,0,0,4,4,0,4,0,0,4,0,10,37,3,2,1,0,0,8,4,12,3,12,2,0,0,0,66,17,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\modern\TopicIds.java,org.apache.kafka.coordinator.group.modern.TopicIds,class,6,12,6,6,25,1,0,13,80,0.5882353,0.20588236,0.20588236,17,0,17,0,0,0,17,0,0,0,2,0,0,2,0,0,2,0,4,103,14,1,4,0,0,2,1,7,3,6,2,0,1,0,55,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\streams\src\main\java\org\apache\kafka\streams\TopologyConfig.java,org.apache.kafka.streams.TopologyConfig$TaskConfig,innerclass,3,3,0,3,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,7,0,7,0,0,0,7,0,0,18,0,0,0,0,0,0,0,7,0,7,0,0,0,0,20,9,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\clients\src\test\java\org\apache\kafka\clients\consumer\internals\ShareFetchBufferTest.java,org.apache.kafka.clients.consumer.internals.ShareFetchBufferTest,class,18,19,1,18,8,1,0,38,0,0.6530613,1.0,1.0,7,1,5,2,0,0,5,0,0,0,7,0,0,7,0,0,5,0,12,84,2,0,1,4,0,4,8,20,0,20,2,0,0,2,111,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\clients\src\test\java\org\apache\kafka\common\record\RemoteLogInputStreamTest.java,org.apache.kafka.common.record.RemoteLogInputStreamTest,class,13,14,1,13,20,1,0,43,21,0.0,0.0,0.0,7,0,4,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,159,5,1,7,7,0,24,45,46,8,46,2,0,2,0,65,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\runtime\CoordinatorLoader.java,org.apache.kafka.coordinator.group.runtime.CoordinatorLoader$UnknownRecordTypeException,innerclass,0,0,0,0,2,4,0,1,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,10,1,0,0,0,0,1,0,1,0,1,0,0,0,0,15,0,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\clients\src\main\java\org\apache\kafka\common\requests\FetchSnapshotRequest.java,org.apache.kafka.common.requests.FetchSnapshotRequest$Builder,innerclass,3,3,0,3,3,2,0,1,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,13,2,0,0,0,0,0,0,1,0,1,0,0,0,0,10,9,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\OffsetExpirationCondition.java,org.apache.kafka.coordinator.group.OffsetExpirationCondition,interface,1,9,8,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\clients\src\main\java\org\apache\kafka\common\requests\ShareGroupDescribeResponse.java,org.apache.kafka.common.requests.ShareGroupDescribeResponse,class,5,9,4,5,6,2,0,7,0,0.16666667,0.6666667,0.6666667,6,1,6,0,0,0,6,0,0,0,1,0,0,1,0,0,1,0,0,24,4,0,0,0,0,0,0,2,0,3,0,0,0,1,26,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\core\src\main\java\kafka\server\logger\RuntimeLoggerManager.java,kafka.server.logger.RuntimeLoggerManager,class,9,11,2,9,22,1,0,23,11,0.72222227,0.0952381,0.14285715,6,0,2,0,0,4,7,0,0,0,3,1,0,2,0,1,3,0,2,95,0,0,1,1,0,24,0,9,9,11,3,0,0,2,86,1,4
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\trogdor\src\main\java\org\apache\kafka\trogdor\workload\ConfigurableProducerWorker.java,org.apache.kafka.trogdor.workload.ConfigurableProducerWorker,class,9,11,2,9,5,1,0,9,0,0.2857143,1.0,1.0,3,0,3,0,0,0,3,0,0,0,7,1,0,7,0,0,4,0,1,201,0,0,0,0,0,6,2,10,0,7,1,0,5,0,64,1,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\s3stream\src\test\java\com\automq\stream\utils\AbstractOrderedCollectionTest.java,com.automq.stream.utils.AbstractOrderedCollectionTest$IntCollection,innerclass,3,3,0,3,3,2,0,0,1,0.33333334,0.0,0.0,3,0,1,0,2,0,3,0,0,0,1,0,0,1,0,0,1,0,0,20,2,0,0,0,0,0,0,1,0,1,0,1,0,0,6,8,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\group-coordinator\group-coordinator-api\src\main\java\org\apache\kafka\coordinator\group\api\assignor\MemberAssignment.java,org.apache.kafka.coordinator.group.api.assignor.MemberAssignment,interface,2,28,26,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\streams\src\test\java\org\apache\kafka\streams\StreamsConfigTest.java,org.apache.kafka.streams.StreamsConfigTest,class,19,20,1,19,175,1,0,95,0,0.64457834,0.72117454,0.87551695,166,0,156,10,0,0,156,0,0,0,5,0,0,5,0,0,4,0,24,1000,0,3,0,9,1,276,87,199,25,197,2,0,2,28,384,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\streams\src\main\java\org\apache\kafka\streams\processor\internals\assignment\SubscriptionInfo.java,org.apache.kafka.streams.processor.internals.assignment.SubscriptionInfo,class,15,18,3,15,61,1,0,89,0,0.8489584,0.6862745,0.6862745,24,5,17,7,0,0,18,0,0,0,8,4,1,5,0,2,5,0,17,236,25,4,14,0,3,15,13,32,6,39,5,0,0,13,138,1,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\streams\src\main\java\org\apache\kafka\streams\query\KeyQuery.java,org.apache.kafka.streams.query.KeyQuery,class,5,13,8,5,5,1,0,1,0,0.3,0.6666667,1.0,5,1,4,1,0,0,4,0,0,0,2,0,0,2,0,0,2,0,1,21,4,0,0,0,0,1,0,2,0,2,0,0,0,0,57,17,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\streams\src\test\java\org\apache\kafka\streams\kstream\internals\KStreamPrintTest.java,org.apache.kafka.streams.kstream.internals.KStreamPrintTest,class,11,11,0,11,4,1,0,9,0,0.16666667,1.0,1.0,2,0,2,0,0,0,2,0,0,0,3,0,0,3,0,0,0,0,1,24,0,2,0,0,0,11,6,8,0,11,1,0,0,1,34,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\metadata\src\test\java\org\apache\kafka\image\MetadataImageTest.java,org.apache.kafka.image.MetadataImageTest$Anonymous1,anonymous,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\connect\runtime\src\main\java\org\apache\kafka\connect\storage\OffsetStorageReaderImpl.java,org.apache.kafka.connect.storage.OffsetStorageReaderImpl,class,10,15,5,10,17,1,0,30,0,0.42857143,0.5,0.5,4,0,4,0,0,0,4,0,0,0,7,1,0,7,0,0,7,0,5,93,2,3,2,5,1,19,0,16,5,16,4,0,0,0,121,1,5
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\clients\src\main\java\org\apache\kafka\common\errors\s3\StreamExistException.java,org.apache.kafka.common.errors.s3.StreamExistException,class,1,1,0,1,1,6,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\metadata\src\main\java\org\apache\kafka\metadata\stream\S3StreamSetObject.java,org.apache.kafka.metadata.stream.S3StreamSetObject,class,13,27,14,13,39,1,0,51,2,0.76666665,0.46666667,0.73333335,21,5,21,0,0,0,21,0,0,0,10,5,2,8,0,0,10,0,10,167,22,2,8,2,2,6,18,35,9,36,3,0,0,5,115,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\s3stream\src\main\java\com\automq\stream\s3\operator\ObjectStorage.java,com.automq.stream.s3.operator.ObjectStorage$ObjectPath,innerclass,0,0,0,0,4,1,0,0,0,0.25,0.8333333,1.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,2,0,0,17,3,0,0,0,0,3,0,2,2,2,0,0,0,0,7,0,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\storage\src\test\java\org\apache\kafka\storage\internals\log\TimeIndexTest.java,org.apache.kafka.storage.internals.log.TimeIndexTest,class,8,9,1,8,15,2,0,30,0,0.38095236,1.0,1.0,14,0,12,2,0,0,12,0,0,0,3,0,0,3,0,0,3,0,1,118,1,0,1,1,1,0,60,9,22,8,1,0,1,5,58,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\streams\test-utils\src\test\java\org\apache\kafka\streams\TopologyTestDriverTest.java,org.apache.kafka.streams.TopologyTestDriverTest$Punctuation,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,3,0,0,3,0,0,3,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,7,26,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\storage\src\test\java\org\apache\kafka\tiered\storage\TieredStorageTestAction.java,org.apache.kafka.tiered.storage.TieredStorageTestAction,interface,2,29,27,2,4,1,0,3,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,1,0,0,0,15,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\clients\src\test\java\org\apache\kafka\clients\consumer\RangeAssignorTest.java,org.apache.kafka.clients.consumer.RangeAssignorTest,class,15,16,1,15,42,1,0,44,0,0.7644231,0.88142294,0.9130435,32,4,21,9,0,2,23,0,0,0,13,0,0,13,0,0,9,0,303,346,7,4,2,0,0,153,261,117,1,114,1,0,0,1,134,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\streams\src\test\java\org\apache\kafka\streams\processor\internals\ProcessorTopologyTest.java,org.apache.kafka.streams.processor.internals.ProcessorTopologyTest$AddHeaderProcessor,innerclass,2,2,0,2,2,1,0,4,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,2,0,0,0,0,14,12,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\tools\src\test\java\org\apache\kafka\tools\consumer\TransactionLogMessageFormatterTest.java,org.apache.kafka.tools.consumer.TransactionLogMessageFormatterTest,class,9,9,0,9,2,1,0,19,1,0.5,NaN,NaN,2,1,1,1,0,0,1,0,0,0,3,3,0,3,0,0,3,0,4,17,1,0,0,1,0,22,21,6,6,6,1,0,0,0,43,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\raft\src\test\java\org\apache\kafka\raft\MockExpirationService.java,org.apache.kafka.raft.MockExpirationService$ExpirationFuture,innerclass,2,2,0,2,3,2,0,1,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,2,0,0,2,0,0,2,0,2,17,2,0,1,0,0,0,1,3,0,3,1,0,0,0,9,10,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\s3stream\src\main\java\com\automq\stream\s3\metrics\NoopObservableDoubleGauge.java,com.automq.stream.s3.metrics.NoopObservableDoubleGauge,class,1,2,1,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\clients\src\main\java\org\apache\kafka\common\security\oauthbearer\internals\secured\VerificationKeyResolverFactory.java,org.apache.kafka.common.security.oauthbearer.internals.secured.VerificationKeyResolverFactory,class,9,11,2,9,5,1,0,14,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,28,3,0,1,0,0,1,1,10,0,9,2,0,0,0,82,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\storage\src\test\java\org\apache\kafka\tiered\storage\integration\TransactionsWithTieredStoreTest.java,org.apache.kafka.tiered.storage.integration.TransactionsWithTieredStoreTest,class,10,10,0,10,12,2,0,48,19,0.71428573,0.1,0.1,7,0,5,2,0,0,5,0,0,0,2,0,0,2,0,0,0,0,3,51,5,0,3,0,0,6,3,14,2,22,2,0,0,11,82,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\streams\src\test\java\org\apache\kafka\streams\processor\internals\RecordQueueTest.java,org.apache.kafka.streams.processor.internals.RecordQueueTest,class,32,32,0,32,13,1,0,40,0,0.7132868,0.7948718,1.0,13,0,13,0,0,0,13,0,0,0,11,0,0,10,0,1,11,0,44,203,0,0,0,0,0,54,243,48,1,45,0,0,1,3,145,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\storage\src\test\java\org\apache\kafka\server\log\remote\storage\RemoteLogSegmentFileset.java,org.apache.kafka.server.log.remote.storage.RemoteLogSegmentFileset$RemoteLogSegmentFileType,enum,2,2,0,2,10,1,0,10,13,0.6428572,0.1904762,0.2857143,7,3,5,0,0,2,7,0,0,0,2,0,0,2,0,0,2,0,5,35,6,1,0,0,0,4,0,4,1,4,2,0,0,0,90,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\rest\entities\ConnectorStateInfo.java,org.apache.kafka.connect.runtime.rest.entities.ConnectorStateInfo$AbstractState,innerclass,2,2,0,2,4,1,0,0,0,0.5,0.5,1.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,0,19,3,0,0,0,0,1,0,3,0,3,0,0,0,0,6,1033,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\trogdor\src\main\java\org\apache\kafka\trogdor\workload\RoundTripWorker.java,org.apache.kafka.trogdor.workload.RoundTripWorker$ToSendTracker,innerclass,1,1,0,1,6,1,0,3,0,0.5,0.5,1.0,4,0,0,0,0,4,4,0,0,3,3,0,0,3,0,0,2,0,0,27,4,0,0,0,0,0,2,3,0,3,2,0,0,0,13,10,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\trogdor\src\test\java\org\apache\kafka\trogdor\task\SampleTaskController.java,org.apache.kafka.trogdor.task.SampleTaskController,class,2,3,1,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\clients\src\test\java\org\apache\kafka\clients\consumer\StickyAssignorTest.java,org.apache.kafka.clients.consumer.StickyAssignorTest,class,18,19,1,18,43,2,0,46,120,0.0,0.0,0.0,16,1,15,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,99,242,7,1,19,0,0,14,116,81,5,77,1,0,0,0,148,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\connect\json\src\main\java\org\apache\kafka\connect\json\JsonConverter.java,org.apache.kafka.connect.json.JsonConverter$LogicalTypeConverter,interface,3,3,0,3,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\clients\src\main\java\org\apache\kafka\common\errors\NewLeaderElectedException.java,org.apache.kafka.common.errors.NewLeaderElectedException,class,1,1,0,1,1,6,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\clients\src\test\java\org\apache\kafka\common\utils\BytesTest.java,org.apache.kafka.common.utils.BytesTest,class,3,3,0,3,5,1,0,13,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,1,0,0,0,25,18,0,17,1,0,0,1,36,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\s3stream\src\test\java\com\automq\stream\s3\AsyncNetworkBandwidthLimiterTest.java,com.automq.stream.s3.AsyncNetworkBandwidthLimiterTest,class,4,4,0,4,12,1,0,11,45,0.0,0.0,0.0,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,132,0,0,0,0,0,0,76,34,7,51,1,0,0,9,32,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\clients\src\main\java\org\apache\kafka\common\requests\ShareAcknowledgeRequest.java,org.apache.kafka.common.requests.ShareAcknowledgeRequest,class,9,13,4,9,4,3,0,4,4,0.5,0.16666667,0.16666667,4,1,4,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,0,63,3,0,0,0,0,0,0,2,0,2,0,0,1,0,22,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\clients\src\test\java\org\apache\kafka\clients\CommonClientConfigsTest.java,org.apache.kafka.clients.CommonClientConfigsTest$TestConfig,innerclass,4,4,0,4,3,2,0,7,1,0.5,0.0,0.0,2,0,1,0,1,0,3,0,0,0,1,1,0,1,0,0,1,0,2,13,1,0,0,0,0,3,4,1,0,1,0,0,0,0,18,10,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\s3stream\src\main\java\com\automq\stream\s3\CompositeObjectReader.java,com.automq.stream.s3.CompositeObjectReader$ObjectIndex,innerclass,0,0,0,0,6,1,0,0,0,0.5,0.6,1.0,6,0,6,0,0,0,6,0,0,0,4,0,0,4,0,0,4,0,0,27,5,0,0,0,0,5,0,4,2,4,0,0,0,0,10,9,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\s3stream\src\main\java\com\automq\stream\thirdparty\moe\cnkirito\kdio\OpenFlags.java,com.automq.stream.thirdparty.moe.cnkirito.kdio.OpenFlags$Aarch64OpenFlags,innerclass,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\streams\src\main\java\org\apache\kafka\streams\processor\internals\RepartitionTopicConfig.java,org.apache.kafka.streams.processor.internals.RepartitionTopicConfig,class,2,8,6,2,10,2,0,7,15,0.8333333,0.0,0.0,6,0,4,0,0,2,7,0,0,0,1,1,0,1,0,0,1,0,6,38,6,0,3,0,0,6,1,4,2,4,1,0,0,0,75,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\automq-shell\src\main\java\com\automq\shell\model\StreamTags.java,com.automq.shell.model.StreamTags,class,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\connect\runtime\src\test\resources\test-plugins\bad-packaging\test\plugins\VersionMethodThrowsConnector.java,test.plugins.VersionMethodThrowsConnector,class,2,2,0,2,6,2,0,0,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,1,0,0,0,0,0,0,0,0,32,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\clients\src\test\java\org\apache\kafka\common\cache\LRUCacheTest.java,org.apache.kafka.common.cache.LRUCacheTest,class,3,3,0,3,3,1,0,8,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,54,11,3,0,3,0,0,0,0,18,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\streams\src\test\java\org\apache\kafka\streams\integration\IQv2StoreIntegrationTest.java,org.apache.kafka.streams.integration.IQv2StoreIntegrationTest$StoresToTest,enum,1,1,0,1,6,1,0,0,15,0.0,0.0,0.0,6,0,6,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,142,5,0,0,0,0,0,0,0,0,0,0,13,0,0,34,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\streams\src\test\java\org\apache\kafka\streams\integration\KStreamTransformIntegrationTest.java,org.apache.kafka.streams.integration.KStreamTransformIntegrationTest$TestValueTransformer,innerclass,3,3,0,3,3,1,0,4,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,14,1,0,0,0,0,0,1,2,0,2,0,0,0,0,15,2,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\streams\src\test\java\org\apache\kafka\streams\kstream\internals\KTableImplTest.java,org.apache.kafka.streams.kstream.internals.KTableImplTest,class,36,37,1,36,38,1,0,57,0,0.75268817,0.8942529,1.0,31,0,30,1,0,0,30,0,0,0,6,0,0,6,0,0,5,0,8,259,1,2,4,5,46,127,96,63,6,102,3,1,0,43,144,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\metadata\src\main\java\org\apache\kafka\image\node\ClientQuotasImageNode.java,org.apache.kafka.image.node.ClientQuotasImageNode,class,6,10,4,6,29,1,0,22,9,0.75,0.2,0.2,6,3,3,0,0,3,6,0,0,0,2,1,1,1,0,0,2,0,5,118,10,3,8,0,0,25,1,32,1,16,4,0,0,0,54,1,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\metadata\src\test\java\org\apache\kafka\metadata\authorizer\ClusterMetadataAuthorizerTest.java,org.apache.kafka.metadata.authorizer.ClusterMetadataAuthorizerTest$MockClusterMetadataAuthorizer,innerclass,12,12,0,12,13,1,0,0,64,0.8333333,0.015151516,0.015151516,12,0,12,0,0,0,12,0,0,0,1,0,0,0,0,1,0,0,0,35,4,0,1,0,0,1,0,1,0,1,1,0,0,0,48,8,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\Connect.java,org.apache.kafka.connect.runtime.Connect,class,7,11,4,7,10,2,0,13,0,0.6428572,0.61904764,1.0,7,0,7,0,0,0,7,0,0,0,8,1,0,8,0,0,7,0,0,73,3,0,0,3,1,7,2,9,0,9,2,0,1,0,60,1,6
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\clients\src\main\java\org\apache\kafka\common\record\LazyDownConversionRecordsSend.java,org.apache.kafka.common.record.LazyDownConversionRecordsSend,class,10,13,3,10,9,2,0,22,0,0.59999996,0.5,0.5,5,0,4,1,0,0,4,0,0,0,6,3,0,5,0,1,5,0,6,48,4,0,1,1,0,2,5,12,3,9,3,0,0,0,75,17,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\automq\clients\src\main\java\org\apache\kafka\server\quota\ClientQuotaCallback.java,org.apache.kafka.server.quota.ClientQuotaCallback,interface,5,5,0,5,7,1,0,0,21,0.0,0.0,0.0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,1,0
